nrmse_res,rmse
0.47128946845522846,2.8201760171197896
0.48346652621702,2.934409129712929
0.5560621963305676,3.360161935045676
0.4576596840213215,2.794905663916306
0.49390166843700356,2.884174448840684
0.5141455780432672,2.9254058558183758
0.5080921437221984,2.5649143511965518
0.5514336554414229,2.547800418724007
0.5901519737276256,2.9539157615457623
0.48064290785142805,2.9275522569132435
0.47769721484817723,3.16506336468926
0.4493130339798512,2.8448483007066514
0.6370900695163974,3.083243384557966
0.5302061406080633,3.55550000172466
0.45698288696153483,3.1988802087307437
0.4493089634798343,2.996193997108841
0.6359149920353174,3.077556512256483
0.42875533882732325,3.2672532504221157
0.4079353376190531,3.219853253078729
0.4384862119857237,3.4164406998032053
0.44666348560763247,3.558976436124986
0.4859208076505174,3.6067277059835194
0.45440046444922055,3.319310344586285
0.5396968750537035,2.926484659382114
0.6023281495325349,2.5671418993445467
0.5784158545083202,2.366246677534037
0.6648438037827853,2.282511882505605
0.7445063321962833,2.0583410360720773
0.9157203930743202,1.9342756966008368
1.0659338843160002,1.9608623326454764
1.128721770933107,1.8832149333215475
1.2176644601824007,1.8948682241341102
1.0336535730716758,1.9512284026433238
0.7970121923754198,2.0585929888627152
0.6212614333137116,2.156142621500529
0.6545946809701336,3.04193998803768
0.5840193036591648,3.6915016947868065
0.5370071991141427,3.8710465476249434
0.5329304542279724,3.029438892215693
0.5505435002347484,4.139380541871959
0.4720356346712526,3.2714341311975583
0.4639225620883547,3.3094796675179956
0.46337723746875226,3.2188611308658244
0.4581712196443028,2.8837835589376706
0.6275212817434485,2.8523694624702203
0.5007563030430451,2.8867128057775537
0.44152717235285904,2.4886076987161148
0.4504677156133551,2.767847086843556
0.44335859880150874,2.852194622236444
0.4320720679476424,2.8535240851087615
0.4492137246237283,2.882654917371519
0.699269467949498,2.965351273176213
0.4825237541378934,2.990615139282452
0.4742536107734143,2.6223434948647615
0.48195160186259073,2.484499166821056
0.5088039764013519,2.544019882006759
0.5228910541604321,2.5305690054288292
0.48145022715173014,2.711053952891828
0.45534802328347906,2.5299817978156938
0.4702381566894587,2.788738586997913
0.4397660363759643,3.3064761879390683
0.4548466300370472,3.590126341896693
0.3851203449591493,2.8770755182242334
0.42506111744035036,3.268651801493175
0.4284931793013072,3.1346452902897766
0.45682303674830443,3.6570271979262663
0.40340138034380835,3.20995322968763
0.5510457122527226,3.1854567644127973
0.5328350686333514,4.442191828873769
0.40750196401941213,3.0355627587114498
0.5085269773154621,2.752028347824854
0.5116186819361979,3.165469598931449
0.4762064822534986,2.5465587286283347
0.5337567948599335,2.2349281838252835
0.5975488809223776,2.1345596388029318
0.7690466485456114,1.9493481893616031
0.7857900700929343,1.7102489760846216
0.8175891983389015,1.6876440136835078
1.0408116937124197,1.7643706251702513
1.0519511884983919,1.681996820112402
0.8381265484128899,1.5417942922675623
0.8405402539612267,1.96425717102169
0.6208108160135075,2.06494292813049
0.5463349460839422,2.5037917047804195
0.4853284062238684,3.0988348504347534
0.45881542412868614,3.157729683709193
0.4567922675035651,3.4955600791315597
